date,close,confidence,deployed_usd,gate_rsi,gate_cons,gate_vol,gate_flows,risk_below_ma200_badflows,risk_no_consolidation,risk_atr_extreme,risk_liq_active,ma200,rsi,atr_pct,roll_range_pct,etf_flow,etf_flow_z,liquidations,liq_z
2022-03-07,45096.98,0,0.0,False,False,False,False,False,True,False,False,43228.13755,-380.123354013774,0.04745702198016397,0.07797595315695204,,,,
2022-03-08,44627.28,0,0.0,False,False,False,False,False,True,False,False,43290.41365,-272.25069785152795,0.047060482839015566,0.07879664635621986,,,,
2022-03-09,42213.65,0,0.0,False,False,False,False,False,True,True,False,43339.13345000001,-105.91594700446663,0.05260500112386676,0.12953653616780353,,,,
2022-03-10,42297.19,20,0.0,False,False,True,False,False,True,True,False,43386.992999999995,-110.71457435076965,0.05275753774997944,0.11201973464431077,,,,
2022-03-11,42582.05,0,0.0,False,False,False,False,False,True,True,False,43432.83774999999,-130.43405077953196,0.05083592864642612,0.11127035922413306,,,,
2022-03-12,42841.2,0,0.0,False,False,False,False,False,True,False,False,43479.769,-153.69439299902137,0.049652278515009494,0.11059727551982661,,,,
2022-03-13,43814.36,0,0.0,False,False,False,False,False,True,False,False,43529.59065,-328.69229597748006,0.04900497320011705,0.10814080132632305,,,,
2022-03-14,42788.18,0,0.0,False,False,False,False,False,True,True,False,43573.953799999996,-184.3135585597327,0.051270834923743035,0.11073431961817481,,,,
2022-03-15,43284.71,0,0.0,False,False,False,False,False,True,False,False,43619.2213,-268.7052438015006,0.04826333804886008,0.10946405786246449,,,,
2022-03-16,44230.49,0,0.0,False,False,False,False,False,True,False,False,43670.5279,-842.6898168541932,0.04697901780940086,0.07419112924138987,,,,
2022-03-17,42568.67,0,0.0,False,False,False,False,False,True,True,False,43721.1305,-213.56767721417907,0.050394934494867503,0.07469155132166443,,,,
2022-03-18,42755.68,0,0.0,False,False,False,False,False,True,False,False,43772.454900000004,-244.76015089160046,0.049489730905573265,0.06743735569168825,,,,
2022-03-19,42239.03,0,0.0,False,False,False,False,False,True,True,False,43815.923599999995,-188.86379183219498,0.050765560181293405,0.0682622209837679,,,,
2022-03-20,42085.69,0,0.0,False,False,False,False,False,True,True,False,43854.847700000006,-176.01571953786691,0.05013437083965382,0.07155139906224658,,,,
2022-03-21,42294.16,0,0.0,False,False,False,False,False,True,False,False,43890.816699999996,-206.54810163499934,0.04716320622640377,0.060093166527009786,,,,
2022-03-22,41797.43,0,0.0,False,False,False,False,False,True,False,False,43919.2612,-160.8818446482387,0.04646011296675884,0.05821075602016673,,,,
2022-03-23,41148.98,0,0.0,False,False,False,False,False,True,False,False,43943.421149999995,-122.73333795721067,0.045993612120367316,0.07488666790768556,,,,
2022-03-24,41094.79,0,0.0,False,False,False,False,False,True,False,False,43965.8672,-120.16891309909931,0.04551517692996012,0.07630407650215507,,,,
2022-03-25,40119.0,0,0.0,False,False,False,False,False,True,False,False,43984.96315,-85.51844402613233,0.04738972323541789,0.10248236496423135,,,,
2022-03-26,39167.52,0,0.0,False,False,False,False,False,True,False,False,43999.72305,-65.64241860434797,0.04943979454744735,0.1292645028329596,,,,
2022-03-27,39621.37,0,0.0,False,False,False,False,False,True,False,False,44013.79785,-88.0995845784442,0.049881223625622535,0.1277838196912424,,,,
2022-03-28,38631.79,0,0.0,False,False,False,False,False,True,True,False,44017.75755,-66.82557528194684,0.051829393477691964,0.14492468508448603,,,,
2022-03-29,39069.34,0,0.0,False,False,False,False,False,True,True,False,44023.67585,-88.50004069126436,0.05082856564498686,0.14330162731185112,,,,
2022-03-30,39352.67,0,0.0,False,False,False,False,False,True,True,False,44031.95865,-107.27990838541052,0.050229666151263945,0.10479314364184182,,,,
2022-03-31,37915.66,0,0.0,False,False,False,False,False,True,True,False,44032.3005,-69.47424698298306,0.05349174832357467,0.12765226821846162,,,,
2022-04-01,37326.02,0,0.0,False,False,False,False,False,True,True,False,44026.661799999994,-60.11328020905299,0.05417319042386319,0.13310125215600288,,,,
2022-04-02,38142.8,0,0.0,False,False,False,False,False,True,True,False,44029.8901,-100.39251276126961,0.052020667184377874,0.13025105655589014,,,,
2022-04-03,37318.02,0,0.0,False,False,False,False,False,True,True,False,44036.854550000004,-78.82751653947983,0.05378252106707958,0.13334415920244447,,,,
2022-04-04,36896.77,0,0.0,False,False,False,False,False,True,True,False,44042.9721,-70.4981451210478,0.05345205315651528,0.1328208404150283,,,,
2022-04-05,37163.95,0,0.0,False,False,False,False,False,True,True,False,44054.06675,-83.76098113729014,0.05086679708132736,0.114417600927781,,,,
2022-04-06,37671.9,0,0.0,False,False,False,False,False,True,False,False,44068.777949999996,-118.57164109986832,0.0488192494065826,0.11143637565400216,,,,
2022-04-07,37407.04,0,0.0,False,False,False,False,False,True,True,False,44081.983499999995,-107.17130705765732,0.05011927178558198,0.0861396678272326,,,,
2022-04-08,36885.2,0,0.0,False,False,False,False,False,True,False,False,44093.46029999999,-89.01228799288035,0.049203332923897815,0.07418070120265054,,,,
2022-04-09,37860.72,20,0.0,False,False,True,False,False,True,False,False,44104.0988,-186.8657009653968,0.04954136047359756,0.07226935990652067,,,,
2022-04-10,39101.72,20,0.0,False,False,True,False,False,True,False,False,44119.060099999995,-886.6785524312817,0.04938270253845845,0.06310387369148981,,,,
2022-04-11,39789.02,20,0.0,True,False,False,False,False,True,False,False,44135.650700000006,2268.531618443313,0.047813678780023794,0.07298043530602161,,,,
2022-04-12,39777.33,20,0.0,True,False,False,False,False,True,False,False,44149.184199999996,2409.676177056283,0.04567309440591851,0.07300188323349002,,,,
2022-04-13,39054.77,0,0.0,False,False,False,False,False,True,False,False,44162.585199999994,-767.0330404846296,0.04822161786780439,0.07435250546860217,,,,
2022-04-14,38328.0,0,0.0,False,False,False,False,False,True,False,False,44167.845149999994,-315.91218042288244,0.04878463438350717,0.07576236693800877,,,,
2022-04-15,38651.88,0,0.0,False,False,False,False,False,True,False,False,44174.2614,-479.4754068242287,0.04868602042211479,0.07512752290444863,,,,
2022-04-16,38898.02,0,0.0,False,False,False,False,False,True,False,False,44178.6555,-754.5068306210561,0.0472823568019854,0.07465212882300949,,,,
2022-04-17,39910.61,20,0.0,True,False,False,False,False,True,False,False,44191.42724999999,874.9015051746293,0.04626387173539626,0.07580465445153566,,,,
2022-04-18,40349.98,20,0.0,True,False,False,False,False,True,False,False,44211.453,509.7759144453766,0.04720731928310834,0.08586819621719777,,,,
2022-04-19,39056.3,0,0.0,False,False,False,False,False,True,True,False,44221.31085,-1031.745955344525,0.05064607659062771,0.08871244843981652,,,,
2022-04-20,39799.89,40,504.36026580735756,True,False,True,False,False,True,True,False,44232.74904999999,1398.1568182770338,0.05042815210742853,0.08705501447365825,,,,
2022-04-21,38925.84,0,0.0,False,False,False,False,False,True,True,False,44242.450549999994,-813.8936664531672,0.05302684685275167,0.0890097683184231,,,,
2022-04-22,38549.06,0,0.0,False,False,False,False,False,True,True,False,44252.74495,-469.2457096965868,0.05381522594071646,0.06457381840179766,,,,
2022-04-23,38664.86,0,0.0,False,False,False,False,False,True,True,False,44258.7818,-562.0341395546247,0.05244118091822367,0.05229502964707497,,,,
2022-04-24,40130.77,20,0.0,True,False,False,False,False,True,True,False,44275.854300000006,641.6869624499132,0.05154016648872685,0.050384779559425434,,,,
2022-04-25,42546.58,20,0.0,True,False,False,False,False,True,True,False,44298.24025,228.15227158769994,0.05215283271814841,0.09915203525171709,,,,
2022-04-26,42977.77,20,0.0,True,False,False,False,False,True,True,False,44325.44935,211.7533692519866,0.0502456281519844,0.10819011782137596,,,,
2022-04-27,42734.34,20,0.0,True,False,False,False,False,True,True,False,44348.294299999994,229.61757441326642,0.05075527692530116,0.10880640721256014,,,,
2022-04-28,43105.71,20,0.0,False,False,True,False,False,True,False,False,44373.486999999994,213.83918889161697,0.04926609887307881,0.10570873325134887,,,,
2022-04-29,43784.76,20,0.0,False,False,True,False,False,True,False,False,44399.01745,191.82759455268354,0.04770836803409844,0.11957813631957796,,,,
2022-04-30,43416.38,0,0.0,False,False,False,False,False,True,False,False,44424.036949999994,216.2567436575139,0.04753879391132487,0.12059273481575397,,,,
2022-05-01,44888.38,0,0.0,False,False,False,False,False,True,False,False,44456.273550000005,175.10045054409414,0.04633859178755484,0.14122407625314168,,,,
2022-05-02,45005.15,0,0.0,False,False,False,False,False,True,False,False,44488.1679,172.8958542124468,0.04499373344529989,0.14345224935368517,,,,
2022-05-03,45363.16,0,0.0,False,False,False,False,False,True,False,False,44524.95085,166.45473916289532,0.04328718091942354,0.15021219862108384,,,,
2022-05-04,45876.61,0,0.0,False,False,False,False,False,True,False,False,44560.725300000006,158.47455625333217,0.04334812925671373,0.15972300481661575,,,,
2022-05-05,46171.67,0,0.0,False,False,False,False,False,True,False,False,44599.18785,154.42955608902264,0.04300155092292061,0.1650927939145368,,,,
2022-05-06,46854.03,0,0.0,False,False,False,False,False,True,False,False,44641.172249999996,146.4304350615455,0.04340650319897275,0.17478048313026645,,,,
2022-05-07,46181.91,0,0.0,False,False,False,False,False,True,False,False,44682.8509,173.47369525452467,0.04390718115760192,0.14558211213005268,,,,
2022-05-08,45573.88,0,0.0,False,False,False,False,False,True,False,False,44730.4299,211.53383829332472,0.04235942566767081,0.0945157620988162,,,,
2022-05-09,44479.96,0,0.0,False,False,False,False,False,True,False,False,44772.506949999995,367.94323882144346,0.04300961596640622,0.09261901314659461,,,,
2022-05-10,44781.98,0,0.0,False,False,False,False,False,True,False,False,44806.67185,319.65339999942785,0.04279940274990461,0.09199436916366811,,,,
2022-05-11,45390.07,0,0.0,False,False,False,False,False,True,False,False,44840.1407,257.9356620531114,0.042379684702995066,0.08258017667740983,,,,
2022-05-12,45714.85,0,0.0,False,False,False,False,False,True,False,False,44874.53405,235.96229301184817,0.04330343284545297,0.07519766552881617,,,,
2022-05-13,47154.41,20,0.0,False,False,True,False,False,True,False,False,44916.369450000006,181.70258753996092,0.04341549569533432,0.07927211898102438,,,,
2022-05-14,47054.82,0,0.0,False,False,False,False,False,True,False,False,44956.84405,187.27058678822698,0.04164039350701311,0.056836897899088856,,,,
2022-05-15,47590.06,20,0.0,False,False,True,False,False,True,False,False,44997.08404999999,174.12396391044615,0.04033937500457287,0.06535188230483421,,,,
2022-05-16,46455.8,0,0.0,False,False,False,False,False,True,False,False,45035.5311,265.34850657364416,0.041179807471051745,0.06694750709276341,,,,
2022-05-17,46003.23,0,0.0,False,False,False,False,False,True,False,False,45066.62015,342.4374818740156,0.041311682584769305,0.06760612243966344,,,,
2022-05-18,46551.16,20,0.0,False,False,True,False,False,True,False,False,45096.806950000006,275.8333828908942,0.04066966455100733,0.06681036519820341,,,,
2022-05-19,47248.59,0,0.0,False,False,False,False,False,True,False,False,45126.761000000006,227.7317126215982,0.04158731932769018,0.06582418649953362,,,,
2022-05-20,46876.3,0,0.0,False,False,False,False,False,True,False,False,45152.219399999994,270.22841935225085,0.040413962769292204,0.06634695997764326,,,,
2022-05-21,46715.42,0,0.0,False,False,False,False,False,True,False,False,45175.95569999999,295.9278156949046,0.03902972747161466,0.06657544767873218,,,,
2022-05-22,45203.83,0,0.0,False,False,False,False,False,True,False,False,45188.47085,7848.645332033858,0.04104682445710941,0.06880169224598885,,,,
2022-05-23,44790.64,0,0.0,False,False,False,False,False,True,False,False,45195.5389,-1205.0592189160586,0.04317846919481903,0.06269345559697281,,,,
2022-05-24,45498.68,20,0.0,True,False,False,False,False,True,False,False,45206.815350000004,1256.2005150972548,0.04234599537978901,0.061527499259319135,,,,
2022-05-25,45931.1,20,0.0,True,False,False,False,False,True,False,False,45221.86949999999,616.0700175767059,0.04260597411878799,0.06094824639514399,,,,
2022-05-26,46299.16,20,0.0,True,False,False,False,False,True,False,False,45237.46835,442.33584026810325,0.04270358307027758,0.06046373195539612,,,,
2022-05-27,46252.65,20,0.0,True,False,False,False,False,True,False,False,45245.2825,463.57355013522965,0.041144623724066076,0.060524532107889994,,,,
2022-05-28,46166.68,0,0.0,False,False,False,False,False,True,False,False,45257.310549999995,512.5611934214874,0.040721116315276404,0.06063723880512955,,,,
2022-05-29,45464.65,0,0.0,False,False,False,False,False,True,False,False,45271.3753,7250.98735328666,0.039736293865063894,0.05406288182137104,,,,
2022-05-30,46009.16,0,0.0,False,False,False,False,False,True,False,False,45286.606799999994,696.8534219688706,0.03939809719775615,0.053423057495507346,,,,
2022-05-31,46304.52,0,0.0,False,False,False,False,False,True,False,False,45302.23725,488.72784487395546,0.03910547524714418,0.053082290886505186,,,,
2022-06-01,46667.56,0,0.0,False,False,False,False,False,True,False,False,45318.07085,365.9644595898256,0.03977085610429785,0.052669348901035265,,,,
2022-06-02,46083.25,0,0.0,False,False,False,False,False,True,False,False,45329.05165,808.564386503605,0.039211372237794674,0.045258526688113435,,,,
2022-06-03,44006.42,0,0.0,False,False,False,False,False,True,False,False,45329.75015,-222.7883555779738,0.04439208952077831,0.0615591997713061,,,,
2022-06-04,44884.05,0,0.0,False,False,False,False,False,True,False,False,45327.42390000001,-669.42439965684,0.04336071049368411,0.05928921298323122,,,,
2022-06-05,44364.43,0,0.0,False,False,False,False,False,True,False,False,45328.852549999996,-355.6498862938485,0.04346381915138926,0.059983640046767185,,,,
2022-06-06,43510.17,0,0.0,False,False,False,False,False,True,False,False,45328.78025,-194.35903031966308,0.044815742929539874,0.07256671256398216,,,,
2022-06-07,44026.62,0,0.0,False,False,False,False,False,True,False,False,45330.8691,-317.6867352728736,0.04446020825586805,0.07171547577352064,,,,
2022-06-08,43593.39,0,0.0,False,False,False,False,False,True,False,False,45337.0854,-230.4593953509779,0.043970763559117484,0.07242818234599327,,,,
2022-06-09,44430.33,0,0.0,False,False,False,False,False,True,False,False,45347.38415,-670.7219752103184,0.0446626700685821,0.07106384309997246,,,,
2022-06-10,44889.74,0,0.0,False,False,False,False,False,True,False,False,45352.092800000006,-3527.976790585077,0.043164625158327516,0.0703365624305242,,,,
2022-06-11,45413.67,20,0.0,True,False,False,False,False,True,False,False,45358.45035,1121.0689867662254,0.041244007440321306,0.06952510114245335,,,,
2022-06-12,44082.18,0,0.0,False,False,False,False,False,True,False,False,45356.2492,-447.15694838617014,0.043674924982384934,0.0716250875070153,,,,
2022-06-13,45062.52,20,0.0,True,False,False,False,False,True,False,False,45363.66989999999,5111.775134182497,0.04342933956657783,0.07006687597586642,,,,
2022-06-14,45207.84,20,0.0,True,False,False,False,False,True,False,False,45373.63159999999,2011.5357655032828,0.043042030630834574,0.06984164693557576,,,,
2022-06-15,44783.54,0,0.0,False,False,False,False,False,True,False,False,45382.228950000004,-2128.4441456649274,0.04139916145600479,0.05745593135334995,,,,
2022-06-16,44822.4,0,0.0,False,False,False,False,False,True,False,False,45391.5275,-2696.0221068823175,0.04049590803993545,0.0424676054829728,,,,
2022-06-17,43140.46,0,0.0,False,False,False,False,False,True,False,False,45386.05085,-209.4520178164846,0.04486123310242145,0.05269322580241377,,,,
2022-06-18,43406.77,0,0.0,False,False,False,False,False,True,False,False,45378.554,-267.20075323038594,0.044165518451012444,0.05236994137089673,,,,
2022-06-19,42426.32,0,0.0,False,False,False,False,False,True,False,False,45370.2479,-153.57265896148456,0.04681895328408689,0.07041265893435958,,,,
2022-06-20,41193.69,0,0.0,False,False,False,False,False,True,False,False,45353.810150000005,-97.45954335568408,0.049279733000793455,0.10244238862796695,,,,
2022-06-21,39857.07,0,0.0,False,False,False,False,False,True,True,False,45327.58349999999,-68.31174465327172,0.05263454527950377,0.1394131580670631,,,,
2022-06-22,40664.33,20,0.0,False,False,True,False,False,True,True,False,45299.34875,-108.95916344337618,0.051219747175233296,0.13664555643730017,,,,
2022-06-23,40071.23,0,0.0,False,False,False,False,False,True,True,False,45259.9026,-91.47921479850919,0.05240984460039447,0.13866806683997468,,,,
2022-06-24,41220.25,0,0.0,False,False,False,False,False,True,True,False,45230.1108,-187.81050639023488,0.050974148774322346,0.13480267586926326,,,,
2022-06-25,40696.09,0,0.0,False,False,False,False,False,True,True,False,45200.580149999994,-150.5913350357302,0.053083149876827225,0.13148118160737302,,,,
2022-06-26,39225.04,0,0.0,False,False,False,False,False,True,True,False,45168.622800000005,-94.18102628781398,0.05475188149370373,0.15252501973229335,,,,
2022-06-27,38270.68,0,0.0,False,False,False,False,False,True,True,False,45132.0488,-74.64526874030963,0.05483543545542895,0.1812656582010039,,,,
2022-06-28,39140.05,0,0.0,False,False,False,False,False,True,True,False,45096.784049999995,-119.2632336086156,0.0532123056246185,0.1673917125808475,,,,
2022-06-29,38939.73,0,0.0,False,False,False,False,False,True,True,False,45055.03305,-112.15324166530957,0.05066929243862804,0.16825283585684853,,,,
2022-06-30,38434.85,0,0.0,False,False,False,False,False,True,True,False,45010.170999999995,-96.53302718667194,0.050397400441574376,0.13363106659711166,,,,
2022-07-01,38480.98,20,0.0,False,False,True,False,False,True,False,False,44966.107749999996,-99.26378706062587,0.04953724604931724,0.13347087314304354,,,,
2022-07-02,38790.2,20,0.0,False,False,True,False,False,True,False,False,44921.92705,-121.47893445534419,0.04764795723114367,0.10713118261829017,,,,
2022-07-03,39579.5,0,0.0,False,False,False,False,False,True,False,False,44884.717800000006,-219.3476063171555,0.04764730168329857,0.07452266956378933,,,,
2022-07-04,40646.96,0,0.0,False,False,False,False,False,True,False,False,44842.0801,-795.9976546646487,0.047378122146445364,0.0725655743996599,,,,
2022-07-05,40273.2,0,0.0,False,False,False,False,False,True,False,False,44804.49569999999,-473.5583125832925,0.04752207825001991,0.07323902744256726,,,,
2022-07-06,39124.57,0,0.0,False,False,False,False,False,True,False,False,44759.3295,-202.32105719094795,0.049551836431179254,0.07538919916563938,,,,
2022-07-07,38722.79,0,0.0,False,False,False,False,False,True,False,False,44701.446,-166.41544402352116,0.049465934309785936,0.07617142256536782,,,,
2022-07-08,38846.92,0,0.0,False,False,False,False,False,True,False,False,44643.14295,-183.13349463580874,0.04866752227830833,0.0624350656371212,,,,
2022-07-09,38020.44,0,0.0,False,False,False,False,False,True,False,False,44580.657199999994,-126.3031132413519,0.048970094355013094,0.069081788637901,,,,
2022-07-10,37216.57,0,0.0,False,False,False,False,False,True,True,False,44514.94745,-95.31946572183406,0.050770125367061894,0.09217372799266561,,,,
2022-07-11,37398.03,0,0.0,False,False,False,False,False,True,False,False,44450.04625,-107.70592386172348,0.04836079604845583,0.09172648933647039,,,,
2022-07-12,37286.85,0,0.0,False,False,False,False,False,True,False,False,44376.66545,-103.38009833470304,0.04908432965120876,0.0919999946361787,,,,
2022-07-13,37236.73,0,0.0,False,False,False,False,False,True,False,False,44313.48825,-101.40290614343226,0.048178928404671646,0.092123825051233,,,,
2022-07-14,36597.38,0,0.0,False,False,False,False,False,True,False,False,44238.469300000004,-80.30394327684948,0.04966580108237092,0.11065218329836732,,,,
2022-07-15,36355.54,0,0.0,False,False,False,False,False,True,False,False,44168.556899999996,-74.02930724113085,0.047724474410634564,0.11804033167984847,,,,
2022-07-16,35610.81,0,0.0,False,False,False,False,False,True,False,False,44095.2564,-58.79431044849437,0.04763486845585937,0.1414219446286114,,,,
2022-07-17,36173.6,0,0.0,False,False,False,False,False,True,False,False,44025.922249999996,-90.74003531833196,0.04733655651287092,0.13922169759161382,,,,
2022-07-18,36850.23,0,0.0,False,False,False,False,False,True,False,False,43957.52655,-157.92263956221223,0.0473649642829557,0.1265226838475635,,,,
2022-07-19,35415.88,0,0.0,False,False,False,False,False,True,True,False,43890.53960000001,-87.53599876139916,0.05031309958170731,0.10471827891894829,,,,
2022-07-20,34686.66,0,0.0,False,False,False,False,False,True,True,False,43818.13864999999,-70.36515583313587,0.05165585078318571,0.11993832787590371,,,,
2022-07-21,33579.1,0,0.0,False,False,False,False,False,True,True,False,43730.7387,-53.27274347270679,0.053329550078667666,0.15687793895607685,,,,
2022-07-22,33075.39,0,0.0,False,False,False,False,False,True,True,False,43648.291,-47.60865983105987,0.05409453078386262,0.1495084411703083,,,,
2022-07-23,32954.05,0,0.0,False,False,False,False,False,True,True,False,43564.792,-46.33074480115121,0.05142682469564743,0.13485383435419912,,,,
2022-07-24,31932.71,0,0.0,False,False,False,False,False,True,True,False,43479.969849999994,-37.26391378100047,0.05446893076253339,0.17115114877503348,,,,
2022-07-25,31280.09,0,0.0,False,False,False,False,False,True,True,False,43390.2911,-32.84127948044923,0.05463164179480747,0.19203141678940178,,,,
2022-07-26,30589.45,0,0.0,False,False,False,False,False,True,True,False,43297.55705,-28.92842747313955,0.05670072230426179,0.2173062935096905,,,,
2022-07-27,30655.08,0,0.0,False,False,False,False,False,True,True,False,43208.79455,-30.51984917647141,0.056518227108504675,0.20423303413333133,,,,
2022-07-28,30636.28,0,0.0,False,False,False,False,False,True,True,False,43118.06045,-30.40407584609875,0.05643931698696992,0.2043583620465671,,,,
2022-07-29,30132.78,0,0.0,False,False,False,False,False,True,True,False,43016.4945,-27.40565468824208,0.056577159342465405,0.22292831925896,,,,
2022-07-30,30179.08,0,0.0,False,False,False,False,False,True,True,False,42916.627550000005,-28.662199547153165,0.054048703939921554,0.22258630813132818,,,,
2022-07-31,29788.76,0,0.0,False,False,False,False,False,True,True,False,42811.70075,-26.306714245643562,0.054385546958195224,0.23705149190500058,,,,
2022-08-01,29567.33,0,0.0,False,False,False,False,False,True,True,False,42712.741050000004,-25.049056157930934,0.052995809118382864,0.1978044686483357,,,,
2022-08-02,30497.79,0,0.0,False,False,False,False,False,True,True,False,42623.64814999999,-59.57106458445921,0.05233475113785307,0.1678590481474232,,,,
2022-08-03,31254.42,0,0.0,False,False,False,False,False,True,True,False,42536.53905,-110.44954931053286,0.050584697297576635,0.12835848497588492,,,,
2022-08-04,30379.55,0,0.0,False,False,False,False,False,True,True,False,42438.318250000004,-79.06018589000877,0.051808253234841076,0.11547438984448413,,,,
2022-08-05,30822.93,0,0.0,False,False,False,False,False,True,True,False,42341.035650000005,-111.93277782429348,0.050140427584006705,0.10987664054001359,,,,
2022-08-06,31261.48,20,0.0,False,False,True,False,False,True,False,False,42248.022650000006,-163.45123608364514,0.04768571318142237,0.0756643639392632,,,,
2022-08-07,30481.03,0,0.0,False,False,False,False,False,True,False,False,42151.60955,-111.50372402109642,0.049652773722326016,0.056191014542487525,,,,
2022-08-08,30919.21,0,0.0,False,False,False,False,False,True,False,False,42064.1075,-161.81469678788716,0.048107979081092316,0.054792797099278985,,,,
2022-08-09,31808.4,20,0.0,False,False,True,False,False,True,False,False,41978.60855,-445.2678463065347,0.048233730718235036,0.07045528854013404,,,,
2022-08-10,31030.66,0,0.0,False,False,False,False,False,True,False,False,41885.39465,-220.45227215562483,0.04796735459683331,0.07222115159651776,,,,
2022-08-11,30399.18,0,0.0,False,False,False,False,False,True,False,False,41791.76575,-152.93425511518586,0.04892587969882043,0.07372139643240376,,,,
2022-08-12,30957.11,20,0.0,False,False,True,False,False,True,False,False,41703.72685,-256.9561516274767,0.04777459179374359,0.07239273950313836,,,,
2022-08-13,31063.29,0,0.0,False,False,False,False,False,True,False,False,41615.41325,-289.8126052782171,0.04616906509657317,0.07214528789448894,,,,
2022-08-14,31343.77,0,0.0,False,False,False,False,False,True,False,False,41531.1173,-428.09277432124713,0.04618163070731098,0.0714996951547309,,,,
2022-08-15,31494.59,0,0.0,False,False,False,False,False,True,False,False,41448.37625,-564.6199545381498,0.04555778660147574,0.045368109253049564,,,,
2022-08-16,31677.7,20,0.0,False,False,True,False,False,True,False,False,41356.9435,-903.99305191432,0.045305867566532015,0.04510586311506208,,,,
2022-08-17,30773.95,0,0.0,False,False,False,False,False,True,False,False,41262.725900000005,-243.3952741622797,0.046900761969040854,0.04643050372149179,,,,
2022-08-18,31357.01,0,0.0,False,False,False,False,False,True,False,False,41173.697799999994,-597.5565248595049,0.04672316413313994,0.04494114713105622,,,,
2022-08-19,32027.79,20,0.0,True,False,False,False,False,True,False,False,41091.6987,2611.125347001592,0.04615369836277592,0.05084990253776488,,,,
2022-08-20,31816.8,0,0.0,False,False,False,False,False,True,False,False,41005.52495,-4678.04497150806,0.04567172164553296,0.05118710869729202,,,,
2022-08-21,31725.5,0,0.0,False,False,False,False,False,True,False,False,40920.27415,-2033.1368819316667,0.04562621872957245,0.05133441553324614,,,,
2022-08-22,30690.54,0,0.0,False,False,False,False,False,True,False,False,40833.5037,-257.289454963326,0.047174680420289716,0.05306553745877396,,,,
2022-08-23,30944.82,0,0.0,False,False,False,False,False,True,False,False,40742.13695,-364.68009222894347,0.045863326614321735,0.05262948693836321,,,,
2022-08-24,31236.97,0,0.0,False,False,False,False,False,True,False,False,40645.7361,-639.8170471693833,0.044636808396447604,0.052137259151575854,,,,
2022-08-25,31135.65,0,0.0,False,False,False,False,False,True,False,False,40552.36695,-523.9502755380252,0.04249435794219939,0.042949159564679075,,,,
2022-08-26,31773.52,20,0.0,True,False,False,False,False,True,False,False,40471.9824,2839.1235654398583,0.040916670157637836,0.04208693276665601,,,,
2022-08-27,31497.68,20,0.0,False,False,True,False,False,True,False,False,40385.87615,-1880.052722960738,0.04075369607410636,0.04245550783422779,,,,
2022-08-28,31790.36,20,0.0,True,False,False,False,False,True,False,False,40305.055949999994,2301.676593082342,0.04181638128861561,0.042064638462728954,,,,
2022-08-29,31078.47,0,0.0,False,False,False,False,False,True,False,False,40217.36445,-507.86998086919186,0.04329980023334161,0.04302817995866592,,,,
2022-08-30,31001.67,20,0.0,False,False,True,False,False,True,False,False,40139.35309999999,-444.7914746481482,0.042811633910718606,0.04313477306222536,,,,
2022-08-31,30831.56,0,0.0,False,False,False,False,False,True,False,False,40056.7974,-343.132808038814,0.04221228393102902,0.04337276479036416,,,,
2022-09-01,30908.83,0,0.0,False,False,False,False,False,True,False,False,39980.8355,-398.91278618917045,0.04250733376152484,0.04326433579012858,,,,
2022-09-02,30618.58,20,0.0,False,True,False,False,False,False,False,False,39900.51445,-264.32027175871286,0.04384435246471498,0.039133754733237054,,,,
2022-09-03,30476.84,20,0.0,False,False,True,False,False,True,False,False,39819.884900000005,-224.4875413738057,0.04287624301731587,0.0430989564534906,,,,
2022-09-04,30919.39,0,0.0,False,False,False,False,False,True,False,False,39746.37975,-557.8101545291805,0.04095285278710242,0.04248208001516202,,,,
2022-09-05,30587.46,0,0.0,False,False,False,False,False,True,False,False,39673.52804999999,-304.85965253587625,0.041614145026802045,0.0429430884421263,,,,
2022-09-06,29543.46,0,0.0,False,False,False,False,False,True,False,False,39592.80865,-120.21336843227928,0.042570560102060735,0.07605405731082282,,,,
2022-09-07,30518.15,0,0.0,False,False,False,False,False,True,False,False,39516.9358,-463.1530847972332,0.04246569269712509,0.07362503952565937,,,,
2022-09-08,31300.3,40,499.316663149284,True,False,True,False,False,True,False,False,39442.760299999994,1728.52511880466,0.0430066780158702,0.0717852544544302,,,,
2022-09-09,30428.74,0,0.0,False,False,False,False,False,True,False,False,39355.569950000005,-470.95276954824976,0.04616229123871954,0.07384137496327489,,,,
2022-09-10,30787.62,0,0.0,False,False,False,False,False,True,False,False,39278.1402,-1210.3111165009393,0.044476491925730846,0.07298063312461313,,,,
2022-09-11,30416.34,0,0.0,False,False,False,False,False,True,False,False,39191.83335,-495.47025738595676,0.04457664935654441,0.05775974361149304,,,,
2022-09-12,30515.79,0,0.0,False,False,False,False,False,True,False,False,39106.003000000004,-617.7564302331367,0.041830055844069736,0.05757150642339589,,,,
2022-09-13,30634.33,0,0.0,False,False,False,False,False,True,False,False,39025.5277,-874.6962322518484,0.039862826158329936,0.05734873261468425,,,,
2022-09-14,30429.44,0,0.0,False,False,False,False,False,True,False,False,38950.711749999995,-524.9211401670896,0.04037772683875937,0.057734877802549114,,,,
2022-09-15,29891.59,0,0.0,False,False,False,False,False,True,False,False,38874.51895,-246.38818226319057,0.041236087308201386,0.0587737219733042,,,,
